timestamp,session_id,label,cfg,frame,num_detected_obj,num_tlvs,packet_len,tlv_summary,has_vital,target_id,range_bin,breath_deviation,heart_rate,breath_rate
1783150688.324,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,217,0,1,52,1021:4,0,,,,,
1783150688.407,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,218,0,1,52,1021:4,0,,,,,
1783150688.491,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,219,0,1,52,1021:4,0,,,,,
1783150688.595,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,220,0,1,52,1021:4,0,,,,,
1783150688.678,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,221,0,1,52,1021:4,0,,,,,
1783150688.780,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,222,0,1,52,1021:4,0,,,,,
1783150688.864,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,223,2,2,96,1020:36;1021:4,0,,,,,
1783150688.989,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,224,2,3,240,1020:36;1021:4;1040:136,1,0,15,0.241939,77.009,16.741
1783150689.031,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,225,0,1,52,1021:4,0,,,,,
1783150689.137,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,226,0,1,52,1021:4,0,,,,,
1783150689.220,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,227,0,1,52,1021:4,0,,,,,
1783150689.303,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,228,0,1,52,1021:4,0,,,,,
1783150689.407,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,229,0,1,52,1021:4,0,,,,,
1783150689.490,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,230,0,1,52,1021:4,0,,,,,
1783150689.574,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,231,0,1,52,1021:4,0,,,,,
1783150689.678,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,232,0,1,52,1021:4,0,,,,,
1783150689.762,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,233,0,1,52,1021:4,0,,,,,
1783150689.845,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,234,0,1,52,1021:4,0,,,,,
1783150689.949,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,235,0,1,52,1021:4,0,,,,,
1783150690.032,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,236,0,1,52,1021:4,0,,,,,
1783150690.116,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,237,0,1,52,1021:4,0,,,,,
1783150690.220,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,238,0,1,52,1021:4,0,,,,,
1783150690.304,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,239,0,1,52,1021:4,0,,,,,
1783150690.429,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,240,0,2,196,1021:4;1040:136,1,0,15,0.256990,51.897,8.370
1783150690.471,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,241,0,1,52,1021:4,0,,,,,
1783150690.576,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,242,0,1,52,1021:4,0,,,,,
1783150690.660,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,243,0,1,52,1021:4,0,,,,,
1783150690.743,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,244,0,1,52,1021:4,0,,,,,
1783150690.847,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,245,3,2,104,1020:44;1021:4,0,,,,,
1783150690.931,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,246,0,1,52,1021:4,0,,,,,
1783150691.014,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,247,0,1,52,1021:4,0,,,,,
1783150691.118,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,248,0,1,52,1021:4,0,,,,,
1783150691.201,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,249,0,1,52,1021:4,0,,,,,
1783150691.285,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,250,0,1,52,1021:4,0,,,,,
1783150691.389,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,251,0,1,52,1021:4,0,,,,,
1783150691.475,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,252,0,1,52,1021:4,0,,,,,
1783150691.558,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,253,0,1,52,1021:4,0,,,,,
1783150691.642,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,254,1,2,88,1020:28;1021:4,0,,,,,
1783150691.746,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,255,2,2,96,1020:36;1021:4,0,,,,,
1783150691.870,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,256,2,3,240,1020:36;1021:4;1040:136,1,0,15,0.251620,80.357,18.415
1783150691.933,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,257,1,2,88,1020:28;1021:4,0,,,,,
1783150692.017,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,258,0,1,52,1021:4,0,,,,,
1783150692.101,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,259,0,1,52,1021:4,0,,,,,
1783150692.184,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,260,0,1,52,1021:4,0,,,,,
1783150692.288,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,261,0,1,52,1021:4,0,,,,,
1783150692.372,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,262,1,2,88,1020:28;1021:4,0,,,,,
1783150692.455,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,263,0,1,52,1021:4,0,,,,,
1783150692.559,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,264,1,2,88,1020:28;1021:4,0,,,,,
1783150692.642,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,265,3,2,104,1020:44;1021:4,0,,,,,
1783150692.725,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,266,0,1,52,1021:4,0,,,,,
1783150692.830,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,267,3,2,104,1020:44;1021:4,0,,,,,
1783150692.919,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,268,0,1,52,1021:4,0,,,,,
1783150693.003,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,269,0,1,52,1021:4,0,,,,,
1783150693.086,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,270,0,1,52,1021:4,0,,,,,
1783150693.189,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,271,0,1,52,1021:4,0,,,,,
1783150693.313,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,272,0,2,196,1021:4;1040:136,1,0,15,0.180759,51.897,10.045
1783150693.356,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,273,2,2,96,1020:36;1021:4,0,,,,,
1783150693.461,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,274,2,2,96,1020:36;1021:4,0,,,,,
1783151689.027,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,3,148,4,1450,1020:1204;1010:112;1011:58;1021:4,0,,,,,
1783151689.138,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,4,120,4,1316,1020:980;1010:112;1011:148;1021:4,0,,,,,
1783151689.222,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,5,110,4,1208,1020:900;1010:112;1011:120;1021:4,0,,,,,
1783151689.389,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,6,92,4,1054,1020:756,0,,,,,
1783151689.493,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,8,149,4,1511,1020:1212;1010:112;1011:111;1021:4,0,,,,,
1783151689.577,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,9,80,4,997,1020:660;1010:112;1011:149;1021:4,0,,,,,
1783151689.662,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,10,80,4,928,1020:660;1010:112;1011:80;1021:4,0,,,,,
1783151689.745,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,11,52,4,704,1020:436;1010:112;1011:80;1021:4,0,,,,,
1783151689.829,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,12,61,4,748,1020:508;1010:112;1011:52;1021:4,0,,,,,
1783151689.913,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,13,36,4,557,1020:308;1010:112;1011:61;1021:4,0,,,,,
1783151690.100,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,14,93,4,988,1020:764,0,,,,,
1783151690.289,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,16,149,5,1693,1020:1212,0,,,,,
1783151690.393,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,18,149,4,1448,1020:1212;1010:112;1011:48;1021:4,0,,,,,
1783151690.477,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,19,137,4,1453,1020:1116;1010:112;1011:149;1021:4,0,,,,,
1783151690.560,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,20,149,4,1537,1020:1212;1010:112;1011:137;1021:4,0,,,,,
1783151690.643,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,21,0,3,329,1010:112;1011:149;1021:4,0,,,,,
1783151690.747,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,22,102,3,1016,1020:836;1010:112;1021:4,0,,,,,
1783151690.832,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,23,149,4,1502,1020:1212;1010:112;1011:102;1021:4,0,,,,,
1783151690.937,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,24,137,4,1453,1020:1116;1010:112;1011:149;1021:4,0,,,,,
1783151691.022,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,25,94,4,1097,1020:772;1010:112;1011:137;1021:4,0,,,,,
1783151691.106,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,26,123,4,1286,1020:1004;1010:112;1011:94;1021:4,0,,,,,
1783151691.190,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,27,140,4,1451,1020:1140;1010:112;1011:123;1021:4,0,,,,,
1783151691.295,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,28,149,4,1540,1020:1212;1010:112;1011:140;1021:4,0,,,,,
1783151691.379,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,29,115,4,1277,1020:940;1010:112;1011:149;1021:4,0,,,,,
1783151691.464,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,30,121,4,1291,1020:988;1010:112;1011:115;1021:4,0,,,,,
1783151691.548,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,31,18,4,473,1020:164;1010:112;1011:121;1021:4,0,,,,,
1783151691.674,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,32,18,5,514,1020:164;1010:112;1011:18;1021:4;1040:136,1,0,31,0.001188,65.290,0.000
1783151691.737,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,33,71,4,794,1020:588;1010:112;1011:18;1021:4,0,,,,,
1783151691.820,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,34,121,4,1247,1020:988;1010:112;1011:71;1021:4,0,,,,,
1783151691.904,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,35,75,4,929,1020:620;1010:112;1011:121;1021:4,0,,,,,
1783151692.009,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,36,149,4,1475,1020:1212;1010:112;1011:75;1021:4,0,,,,,
1783151692.175,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,37,95,4,1117,1020:780;1010:112;1011:149;1021:4,0,,,,,
1783151692.279,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,39,80,4,933,1020:660;1010:112;1011:85;1021:4,0,,,,,
1783151692.363,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,40,120,4,1248,1020:980;1010:112;1011:80;1021:4,0,,,,,
1783151692.529,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,41,79,4,960,1020:652,0,,,,,
1783151692.635,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,43,91,4,943,1020:748;1010:112;1011:7;1021:4,0,,,,,
1783151771.378,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,3,2,2,96,1020:36;1021:4,0,,,,,
1783151771.468,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,4,2,2,96,1020:36;1021:4,0,,,,,
1783151771.573,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,5,6,2,128,1020:68;1021:4,0,,,,,
1783151771.655,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,6,27,2,296,1020:236;1021:4,0,,,,,
1783151771.759,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,7,22,2,256,1020:196;1021:4,0,,,,,
1783151771.842,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,8,6,2,128,1020:68;1021:4,0,,,,,
1783151771.925,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,9,6,2,128,1020:68;1021:4,0,,,,,
1783151772.008,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,10,1,2,88,1020:28;1021:4,0,,,,,
1783151772.112,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,11,2,2,96,1020:36;1021:4,0,,,,,
1783151772.196,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,12,0,1,52,1021:4,0,,,,,
1783151772.280,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,13,0,1,52,1021:4,0,,,,,
1783151772.383,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,14,0,1,52,1021:4,0,,,,,
1783151772.467,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,15,0,1,52,1021:4,0,,,,,
1783151772.592,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,16,0,2,196,1021:4;1040:136,1,0,15,0.000655,77.009,0.000
1783151772.654,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,17,2,2,96,1020:36;1021:4,0,,,,,
1783151772.738,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,18,0,1,52,1021:4,0,,,,,
1783151772.822,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,19,2,2,96,1020:36;1021:4,0,,,,,
1783151772.926,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,20,0,1,52,1021:4,0,,,,,
1783151773.009,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,21,31,2,328,1020:268;1021:4,0,,,,,
1783151773.102,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,22,2,2,96,1020:36;1021:4,0,,,,,
1783151773.186,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,23,4,2,112,1020:52;1021:4,0,,,,,
1783151773.270,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,24,4,2,112,1020:52;1021:4,0,,,,,
1783151773.456,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,25,39,2,392,1020:332,0,,,,,
1783151773.561,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,27,63,4,796,1020:524;1010:112;1011:84;1021:4,0,,,,,
1783151773.661,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,28,64,4,783,1020:532;1010:112;1011:63;1021:4,0,,,,,
1783151773.748,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,29,47,4,648,1020:396;1010:112;1011:64;1021:4,0,,,,,
1783151773.831,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,30,149,4,1447,1020:1212;1010:112;1011:47;1021:4,0,,,,,
1783151773.914,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,31,44,4,709,1020:372;1010:112;1011:149;1021:4,0,,,,,
1783151774.039,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,32,44,5,748,1020:372;1010:112;1011:44;1021:4;1040:136,1,0,15,0.015683,50.223,21.763
1783151774.186,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,33,85,4,932,1020:700,0,,,,,
1783151774.271,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,35,68,4,851,1020:564;1010:112;1011:99;1021:4,0,,,,,
1783151774.355,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,36,35,4,556,1020:300;1010:112;1011:68;1021:4,0,,,,,
1783151774.459,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,37,102,4,1059,1020:836;1010:112;1011:35;1021:4,0,,,,,
1783151774.544,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,38,100,4,1110,1020:820;1010:112;1011:102;1021:4,0,,,,,
1783151774.731,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,39,149,4,1500,1020:1212,0,,,,,
1783151774.836,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,41,149,4,1540,1020:1212;1010:112;1011:140;1021:4,0,,,,,
1783151774.919,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,42,13,4,461,1020:124;1010:112;1011:149;1021:4,0,,,,,
1783151775.004,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,43,96,4,989,1020:788;1010:112;1011:13;1021:4,0,,,,,
1783151775.108,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,44,149,4,1496,1020:1212;1010:112;1011:96;1021:4,0,,,,,
1783151775.192,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,45,96,4,1125,1020:788;1010:112;1011:149;1021:4,0,,,,,
1783151775.275,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,46,83,4,968,1020:684;1010:112;1011:96;1021:4,0,,,,,
1783151775.359,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,47,62,4,787,1020:516;1010:112;1011:83;1021:4,0,,,,,
1783151775.485,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,48,62,5,910,1020:516;1010:112;1011:62;1021:4;1040:136,1,0,16,0.049131,51.897,13.393
1783151775.527,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,49,20,4,430,1020:180;1010:112;1011:62;1021:4,0,,,,,
1783151775.631,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,50,60,4,708,1020:500;1010:112;1011:20;1021:4,0,,,,,
1783151775.715,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,51,51,4,676,1020:428;1010:112;1011:60;1021:4,0,,,,,
1783151775.799,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,52,38,4,563,1020:324;1010:112;1011:51;1021:4,0,,,,,
1783151775.903,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,53,10,4,326,1020:100;1010:112;1011:38;1021:4,0,,,,,
1783151775.987,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,54,38,4,522,1020:324;1010:112;1011:10;1021:4,0,,,,,
1783151776.071,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,55,9,4,318,1020:92;1010:112;1011:38;1021:4,0,,,,,
1783151776.154,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,56,29,4,449,1020:252;1010:112;1011:9;1021:4,0,,,,,
1783151776.259,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,57,0,3,209,1010:112;1011:29;1021:4,0,,,,,
1783151776.342,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,58,3,3,224,1020:44;1010:112;1021:4,0,,,,,
1783151776.426,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,59,0,3,183,1010:112;1011:3;1021:4,0,,,,,
1783151776.510,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,60,0,2,172,1010:112;1021:4,0,,,,,
1783151776.614,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,61,3,3,224,1020:44;1010:112;1021:4,0,,,,,
1783151776.698,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,62,4,4,243,1020:52;1010:112;1011:3;1021:4,0,,,,,
1783151776.802,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,63,10,4,292,1020:100;1010:112;1011:4;1021:4,0,,,,,
1783151776.927,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,64,10,5,442,1020:100;1010:112;1011:10;1021:4;1040:136,1,0,11,0.030520,63.616,16.741
1783151776.970,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,65,0,3,190,1010:112;1011:10;1021:4,0,,,,,
1783151777.052,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,66,0,2,172,1010:112;1021:4,0,,,,,
1783151777.157,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,67,0,2,172,1010:112;1021:4,0,,,,,
1783151777.240,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,68,0,2,172,1010:112;1021:4,0,,,,,
1783151777.323,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,69,0,2,172,1010:112;1021:4,0,,,,,
1783151777.427,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,70,0,2,172,1010:112;1021:4,0,,,,,
1783151777.510,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,71,0,2,172,1010:112;1021:4,0,,,,,
1783151777.593,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,72,0,2,172,1010:112;1021:4,0,,,,,
1783151777.697,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,73,0,2,172,1010:112;1021:4,0,,,,,
1783151777.781,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,74,6,3,248,1020:68;1010:112;1021:4,0,,,,,
1783151777.864,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,75,0,3,186,1010:112;1011:6;1021:4,0,,,,,
1783151777.968,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,76,0,2,172,1010:112;1021:4,0,,,,,
1783151778.051,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,77,0,2,172,1010:112;1021:4,0,,,,,
1783151778.134,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,78,0,2,172,1010:112;1021:4,0,,,,,
1783151778.239,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,79,0,2,172,1010:112;1021:4,0,,,,,
1783151778.365,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,80,0,3,316,1010:112;1021:4;1040:136,1,0,11,0.032079,53.571,13.393
1783151778.407,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,81,0,2,172,1010:112;1021:4,0,,,,,
1783151778.490,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,82,0,2,172,1010:112;1021:4,0,,,,,
1783151778.595,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,83,0,2,172,1010:112;1021:4,0,,,,,
1783151778.678,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,84,0,2,172,1010:112;1021:4,0,,,,,
1783151778.783,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,85,0,2,172,1010:112;1021:4,0,,,,,
1783151778.866,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,86,0,2,172,1010:112;1021:4,0,,,,,
1783151778.949,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,87,0,2,172,1010:112;1021:4,0,,,,,
1783151779.033,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,88,0,2,172,1010:112;1021:4,0,,,,,
1783151779.136,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,89,0,2,172,1010:112;1021:4,0,,,,,
1783151779.221,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,90,0,2,172,1010:112;1021:4,0,,,,,
1783151779.304,aop6m_person_breathing_01,person_breathing,vital_signs_AOP_6m.cfg,91,0,2,172,1010:112;1021:4,0,,,,,
